,Unnamed: 0,e_form,e_hull,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen
4501,4893,-2.863,0.085,8.937999999999997,1.896,4.981,5.175,6.935,90.0,90.0,90.0,-0.28
4502,4894,-1.084,0.955,11.161,0.0,3.821,3.821,3.821,90.0,90.0,90.0,0.308
4503,4895,-0.187,1.444,13.074000000000002,0.0,4.0280000000000005,4.0280000000000005,4.0280000000000005,90.0,90.0,90.0,-4.06
4504,4896,-1.4780000000000002,1.21,7.393,0.0,3.3310000000000004,3.3310000000000004,3.3310000000000004,90.0,90.0,90.0,0.401
4505,4897,-2.704,0.162,16.597,1.269,5.416,5.952999999999999,10.295,90.0,90.0,90.0,-13.06
4506,4898,-1.693,0.995,7.822999999999999,0.0,3.395,3.395,3.395,90.0,90.0,90.0,-3.297
4507,4901,-1.843,0.19,12.529000000000002,0.206,5.335,5.416,8.671,90.0,90.0,90.0,-7.1370000000000005
4508,4902,-2.861,0.298,14.417,1.39,5.7379999999999995,5.882999999999999,8.542,90.0,90.0,90.0,-7.387
4509,4903,-1.09,0.915,9.588,0.0,3.633,3.633,3.633,90.0,90.0,90.0,-1.853
4510,4904,-1.686,0.87,10.403,0.0,3.733,3.733,3.733,90.0,90.0,90.0,-0.8690000000000001
4511,4906,-0.8140000000000001,1.034,9.846,0.0,3.665,3.665,3.665,90.0,90.0,90.0,-3.557
4512,4907,-1.75,1.521,15.483,0.0,4.262,4.262,4.262,90.0,90.0,90.0,-5.732
4513,4908,-1.826,1.455,15.111,0.0,4.228,4.228,4.228,90.0,90.0,90.0,-5.367000000000001
4514,4909,-2.807,0.293,15.081,1.985,6.269,6.269,6.269,54.3,54.3,54.3,-8.901
4515,4911,-1.4380000000000002,0.928,10.615,0.0,3.758,3.758,3.758,90.0,90.0,90.0,-2.324
4516,4912,-1.746,1.509,15.956,0.0,4.305,4.305,4.305,90.0,90.0,90.0,-5.305
4517,4913,-1.495,0.67,10.236,0.0,3.713,3.713,3.713,90.0,90.0,90.0,2.025
4518,4914,-2.528,0.68,13.25,0.0,4.046,4.046,4.046,90.0,90.0,90.0,3.531
4519,4915,-1.476,0.251,13.287,0.0,5.2589999999999995,5.678,8.899,90.0,90.0,90.0,-6.526
4520,4916,-1.788,1.487,15.251,0.0,4.2410000000000005,4.2410000000000005,4.2410000000000005,90.0,90.0,90.0,-5.556
4521,4917,-0.931,1.307,13.575,0.0,4.079,4.079,4.079,90.0,90.0,90.0,-4.8180000000000005
4522,4918,-0.674,1.148,11.877,0.0,3.9010000000000002,3.9010000000000002,3.9010000000000002,90.0,90.0,90.0,-1.0
4523,4919,-2.333,0.037000000000000005,16.119,2.424,5.479,5.683,10.354000000000001,90.0,90.0,90.0,-9.684
4524,4920,-2.9730000000000003,0.275,14.351,1.388,5.725,5.85,8.571,90.0,90.0,90.0,-6.936
4525,4921,-2.164,0.208,8.948,1.794,4.691,5.019,7.601,90.0,90.0,90.0,-5.697
4526,4922,-1.942,1.354,14.425999999999998,0.0,4.163,4.163,4.163,90.0,90.0,90.0,-4.776
4527,4923,-1.41,1.328,10.563,0.0,3.752,3.752,3.752,90.0,90.0,90.0,-5.07
4528,4924,-1.521,0.861,10.509,0.0,3.7460000000000004,3.7460000000000004,3.7460000000000004,90.0,90.0,90.0,-1.571
4529,4925,-1.616,0.6679999999999999,11.929,0.0,3.907,3.907,3.907,90.0,90.0,90.0,3.127
4530,4926,-2.233,0.242,12.446,2.123,5.305,5.535,8.478,90.0,90.0,90.0,-10.109
4531,4927,-2.035,0.527,12.697,0.0,3.989,3.989,3.989,90.0,90.0,90.0,3.495
4532,4928,-2.912,0.284,13.858,1.358,5.687,5.808,8.392000000000001,90.0,90.0,90.0,-5.876
4533,4929,-0.965,1.039,9.639,0.0,3.639,3.639,3.639,90.0,90.0,90.0,-1.4280000000000002
4534,4931,-0.8740000000000001,0.976,11.602,0.0,3.8710000000000004,3.8710000000000004,3.8710000000000004,90.0,90.0,90.0,0.23
4535,4932,-2.075,0.6890000000000001,16.596,0.0,4.362,4.362,4.362,90.0,90.0,90.0,3.863
4536,4934,-0.525,1.236,11.941,0.0,3.908,3.908,3.908,90.0,90.0,90.0,-3.547
4537,4935,-2.9410000000000003,0.275,13.611,1.406,5.67,5.767,8.324,90.0,90.0,90.0,-6.807
4538,4936,-2.888,0.292,14.118,1.315,5.723,5.819,8.479,90.0,90.0,90.0,-7.01
4539,4937,-0.467,1.271,12.287,0.0,3.946,3.946,3.946,90.0,90.0,90.0,-2.191
4540,4939,-2.339,0.029,17.828,2.477,5.617999999999999,5.952999999999999,10.66,90.0,90.0,90.0,-19.751
4541,4940,-1.253,0.831,11.78,0.0,3.891,3.891,3.891,90.0,90.0,90.0,1.246
4542,4941,-0.75,1.064,11.669,0.0,3.878,3.878,3.878,90.0,90.0,90.0,-1.777
4543,4942,-0.941,0.944,11.609000000000002,0.0,3.872,3.872,3.872,90.0,90.0,90.0,-0.311
4544,4943,-1.161,0.944,13.135,0.0,4.035,4.035,4.035,90.0,90.0,90.0,0.871
4545,4944,-2.069,1.15,12.606,0.0,3.98,3.98,3.98,90.0,90.0,90.0,-3.636
4546,4945,-2.177,0.596,8.818999999999997,0.0,3.533,3.533,3.533,90.0,90.0,90.0,4.538
4547,4946,-2.955,0.268,13.425,1.638,5.655,5.74,8.271,90.0,90.0,90.0,-6.477
4548,4947,-1.985,0.223,11.623,0.0,5.362,5.585,7.763,90.0,90.0,90.0,1.47
4549,4948,-2.7230000000000003,0.158,14.899,1.523,5.532,5.638999999999999,9.552999999999999,90.0,90.0,90.0,-9.981
4550,4949,-2.226,0.509,12.481,0.0,3.966,3.966,3.966,90.0,90.0,90.0,4.183
4551,4950,-1.58,1.5530000000000002,15.806,0.0,4.291,4.291,4.291,90.0,90.0,90.0,-5.874
4552,4951,-1.265,0.816,11.587,0.0,3.8689999999999998,3.8689999999999998,3.8689999999999998,90.0,90.0,90.0,0.5589999999999999
4553,4953,-2.2,1.247,18.712,0.0,4.54,4.54,4.54,90.0,90.0,90.0,-1.902
4554,4954,-2.344,0.569,11.243,0.0,3.8310000000000004,3.8310000000000004,3.8310000000000004,90.0,90.0,90.0,1.646
4555,4955,-1.5659999999999998,0.404,12.645,0.209,5.575,5.5889999999999995,8.116,90.0,90.0,90.0,-5.31
4556,4956,-1.875,1.4169999999999998,14.819,0.0,4.2,4.2,4.2,90.0,90.0,90.0,-5.136
4557,4957,-2.295,0.901,15.994000000000002,0.0,4.308,4.308,4.308,90.0,90.0,90.0,1.009
4558,4958,-1.888,0.743,10.683,0.0,3.766,3.766,3.766,90.0,90.0,90.0,0.598
4559,4959,-1.676,0.635,11.983,0.0,3.9130000000000003,3.9130000000000003,3.9130000000000003,90.0,90.0,90.0,3.4560000000000004
4560,4960,-1.722,1.529,15.792,0.0,4.29,4.29,4.29,90.0,90.0,90.0,-5.694
4561,4961,-2.858,0.22,12.678,1.3330000000000002,5.393,5.432,8.656,90.0,90.0,90.0,-7.758999999999999
4562,4962,-0.8909999999999999,1.27,10.64,0.0,3.761,3.761,3.761,90.0,90.0,90.0,-4.832
4563,4963,-2.3280000000000003,0.7559999999999999,13.826,0.0,4.104,4.104,4.104,90.0,90.0,90.0,0.821
4564,4964,-2.396,0.373,16.558,0.0,5.928,5.928,5.928,65.7,65.7,65.7,-5.02
4565,4965,-1.414,0.5429999999999999,13.656,0.532,5.252000000000001,6.199,8.389,90.0,90.0,90.0,-12.443
4566,4966,-1.41,1.21,9.692,0.0,3.6460000000000004,3.6460000000000004,3.6460000000000004,90.0,90.0,90.0,1.043
4567,4967,0.022,1.978,11.893,0.0,3.903,3.903,3.903,90.0,90.0,90.0,-1.385
4568,4968,0.79,2.7460000000000004,13.324000000000002,0.0,4.053999999999999,4.053999999999999,4.053999999999999,90.0,90.0,90.0,-11.822
4569,4969,-0.52,1.771,7.865,0.0,3.4010000000000002,3.4010000000000002,3.4010000000000002,90.0,90.0,90.0,0.235
4570,4970,-2.419,0.308,18.913,1.695,6.269,6.269,6.269,63.9,63.9,63.9,-18.683
4571,4971,-1.232,1.26,7.8820000000000014,0.0,3.403,3.403,3.403,90.0,90.0,90.0,0.0
4572,4972,0.287,2.2430000000000003,15.235,0.0,4.239,4.239,4.239,90.0,90.0,90.0,-0.405
4573,4973,-2.37,0.393,14.438,0.855,5.777,5.777,5.777,62.7,62.7,62.7,-13.482
4574,4974,-1.494,0.462,13.866,1.108,5.444,5.444,5.444,70.4,70.4,70.4,-12.523
4575,4975,-0.331,2.484,18.322,0.0,4.508,4.508,4.508,90.0,90.0,90.0,-12.106
4576,4976,-0.281,1.676,9.707,0.0,3.648,3.648,3.648,90.0,90.0,90.0,-2.7
4577,4977,-0.8,1.4340000000000002,10.965,0.0,3.799,3.799,3.799,90.0,90.0,90.0,-2.864
4578,4979,-0.03,1.927,10.017,0.0,3.6860000000000004,3.6860000000000004,3.6860000000000004,90.0,90.0,90.0,-6.148
4579,4980,-0.843,2.1,15.386,0.0,4.253,4.253,4.253,90.0,90.0,90.0,-9.02
4580,4981,-0.938,2.077,14.851,0.0,4.203,4.203,4.203,90.0,90.0,90.0,-8.321
4581,4982,-2.5380000000000003,0.375,15.144,0.928,5.837999999999999,5.837999999999999,5.837999999999999,63.5,63.5,63.5,-15.419
4582,4983,-0.35,1.651,11.042,0.0,3.8080000000000003,3.8080000000000003,3.8080000000000003,90.0,90.0,90.0,-2.8760000000000003
4583,4984,-1.4880000000000002,0.542,13.458,0.0,5.2589999999999995,5.2589999999999995,5.2589999999999995,76.2,76.2,76.2,-2.514
4584,4985,-0.735,2.244,15.992,0.0,4.308,4.308,4.308,90.0,90.0,90.0,-9.774
4585,4986,-0.359,1.598,10.859000000000002,0.0,3.787,3.787,3.787,90.0,90.0,90.0,0.254
4586,4987,-1.464,1.492,13.415,0.0,4.063,4.063,4.063,90.0,90.0,90.0,-2.673
4587,4988,0.912,2.8680000000000003,14.263,0.0,4.147,4.147,4.147,90.0,90.0,90.0,-14.081
4588,4989,-0.892,2.063,15.104,0.0,4.227,4.227,4.227,90.0,90.0,90.0,-8.658999999999999
4589,4990,-1.486,0.47,14.255,0.0,5.494,5.494,5.494,70.4,70.4,70.4,-7.887
4590,4991,0.335,2.291,12.082,0.0,3.924,3.924,3.924,90.0,90.0,90.0,-6.691
4591,4992,-2.125,0.247,17.2,0.0,5.315,6.346,10.199,90.0,90.0,90.0,-11.031
4592,4993,-0.466,2.458,17.849,0.0,4.468999999999999,4.468999999999999,4.468999999999999,90.0,90.0,90.0,-11.681
4593,4994,-2.139,0.268,9.376,0.0,4.763,5.0569999999999995,7.7860000000000005,90.0,90.0,90.0,-5.097
4594,4995,-1.0759999999999998,1.952,14.129,0.0,4.1339999999999995,4.1339999999999995,4.1339999999999995,90.0,90.0,90.0,-7.232
4595,4996,-0.8590000000000001,1.696,10.061,0.0,3.6919999999999997,3.6919999999999997,3.6919999999999997,90.0,90.0,90.0,-4.827
4596,4997,-0.5670000000000001,1.642,10.998,0.0,3.803,3.803,3.803,90.0,90.0,90.0,-5.2860000000000005
4597,4998,-0.494,1.463,12.220999999999998,0.0,3.9389999999999996,3.9389999999999996,3.9389999999999996,90.0,90.0,90.0,-2.432
4598,4999,-2.028,0.35200000000000004,13.044,0.0,5.444,5.75,8.334,90.0,90.0,90.0,-14.529000000000002
4599,5000,-0.916,1.392,12.956,0.0,4.016,4.016,4.016,90.0,90.0,90.0,-0.106
4600,5001,-0.471,2.4530000000000003,17.430999999999994,0.0,4.434,4.434,4.434,90.0,90.0,90.0,-11.380999999999998
4601,5002,-0.224,1.732,9.906,0.0,3.673,3.673,3.673,90.0,90.0,90.0,-3.922
4602,5003,-0.93,1.949,15.885,0.0,4.298,4.298,4.298,90.0,90.0,90.0,-6.591
4603,5004,0.196,2.153,11.924,0.0,3.907,3.907,3.907,90.0,90.0,90.0,-6.024
4604,5005,-1.054,1.4580000000000002,16.736,0.0,4.374,4.374,4.374,90.0,90.0,90.0,2.071
4605,5007,0.378,2.334,12.139,0.0,3.93,3.93,3.93,90.0,90.0,90.0,-5.756
4606,5008,-0.547,2.271,17.012999999999998,0.0,4.398,4.398,4.398,90.0,90.0,90.0,-10.954
4607,5009,-0.405,2.451,17.833,0.0,4.468,4.468,4.468,90.0,90.0,90.0,-11.743
4608,5010,0.501,2.458,12.59,0.0,3.978,3.978,3.978,90.0,90.0,90.0,-7.643
4609,5011,-0.394,2.402,15.952,0.0,4.305,4.305,4.305,90.0,90.0,90.0,-12.844
4610,5012,-2.138,0.238,18.834,0.0,5.34,6.542000000000001,10.783,90.0,90.0,90.0,-5.0539999999999985
4611,5013,-0.123,1.833,12.095999999999998,0.0,3.925,3.925,3.925,90.0,90.0,90.0,-4.812
4612,5014,0.182,2.139,11.783,0.0,3.891,3.891,3.891,90.0,90.0,90.0,-5.188
4613,5015,0.059,2.015,11.738,0.0,3.886,3.886,3.886,90.0,90.0,90.0,-4.789
4614,5016,-0.034,1.923,13.594,0.0,4.081,4.081,4.081,90.0,90.0,90.0,-4.124
4615,5017,-1.236,1.6469999999999998,12.422,0.0,3.96,3.96,3.96,90.0,90.0,90.0,-5.206
4616,5018,-0.9,1.598,9.471,0.0,3.6180000000000003,3.6180000000000003,3.6180000000000003,90.0,90.0,90.0,1.663
4617,5019,-0.595,2.235,16.730999999999998,0.0,4.374,4.374,4.374,90.0,90.0,90.0,-10.65
4618,5020,-1.618,0.339,12.066,0.0,5.535,6.462000000000001,6.747999999999999,90.0,90.0,90.0,0.5870000000000001
4619,5021,-2.4130000000000003,0.332,16.614,1.361,6.037000000000001,6.037000000000001,6.037000000000001,63.1,63.1,63.1,-16.873
4620,5022,-1.092,1.425,12.773,0.0,3.997,3.997,3.997,90.0,90.0,90.0,0.735
4621,5023,-0.659,2.1,15.686,0.0,4.28,4.28,4.28,90.0,90.0,90.0,-9.392
4622,5024,-0.179,1.777,11.823,0.0,3.8960000000000004,3.8960000000000004,3.8960000000000004,90.0,90.0,90.0,-4.149
4623,5025,0.252,2.208,14.453,0.0,4.165,4.165,4.165,90.0,90.0,90.0,-5.396
4624,5026,-1.155,2.04,18.641,0.0,4.534,4.534,4.534,90.0,90.0,90.0,-0.322
4625,5027,-1.268,1.33,11.466,0.0,3.8560000000000003,3.8560000000000003,3.8560000000000003,90.0,90.0,90.0,-3.0380000000000003
4626,5028,-1.74,0.217,18.012,0.0,5.3420000000000005,6.559,10.280999999999999,90.0,90.0,90.0,-13.345
4627,5029,-0.997,1.949,14.566,0.0,4.176,4.176,4.176,90.0,90.0,90.0,-7.907
4628,5030,-1.234,1.711,16.159000000000002,0.0,4.323,4.323,4.323,90.0,90.0,90.0,1.857
4629,5031,-0.867,1.445,11.122,0.0,3.8169999999999997,3.8169999999999997,3.8169999999999997,90.0,90.0,90.0,-3.895
4630,5032,-0.532,1.4269999999999998,12.289,0.0,3.946,3.946,3.946,90.0,90.0,90.0,-2.362
4631,5033,-0.818,2.149,15.402,0.0,4.255,4.255,4.255,90.0,90.0,90.0,-9.024
4632,5034,-2.5,0.234,14.644,0.685,5.95,5.95,5.95,59.3,59.3,59.3,-13.326
4633,5035,-0.138,1.833,10.775,0.0,3.7769999999999997,3.7769999999999997,3.7769999999999997,90.0,90.0,90.0,-6.731
4634,5036,-1.272,1.561,13.954,0.0,4.117,4.117,4.117,90.0,90.0,90.0,-4.009
4635,5037,-2.181,1.513,20.264,0.0,4.662,4.662,4.662,90.0,90.0,90.0,0.977
4636,5038,-1.43,0.5870000000000001,13.023,0.0,4.023,4.023,4.023,90.0,90.0,90.0,-0.506
4637,5039,-3.56,-0.023,10.255,5.872000000000001,5.188,5.347,7.394,90.0,90.0,90.0,6.272
4638,5040,-1.911,0.7509999999999999,12.728,0.0,3.992,3.992,3.992,90.0,90.0,90.0,2.181
4639,5041,-1.294,0.7509999999999999,13.772,0.0,4.099,4.099,4.099,90.0,90.0,90.0,-0.579
4640,5042,-2.487,0.88,8.307,2.9530000000000003,3.463,3.463,3.463,90.0,90.0,90.0,5.345
4641,5043,-2.8110000000000004,0.275,18.577,0.7090000000000001,6.515,6.787000000000001,8.402999999999999,90.0,90.0,90.0,-7.335
4642,5044,-2.772,0.318,9.598,0.0,3.3160000000000003,3.3160000000000003,4.365,90.0,90.0,90.0,-0.98
4643,5045,-1.539,1.102,16.599,0.0,4.362,4.362,4.362,90.0,90.0,90.0,0.981
4644,5046,-2.145,1.05,13.719,0.0,4.093,4.093,4.093,90.0,90.0,90.0,-2.872
4645,5047,-1.598,0.8,13.719,0.0,4.093,4.093,4.093,90.0,90.0,90.0,-1.002
4646,5048,-2.323,1.342,18.662,0.389,4.5360000000000005,4.5360000000000005,4.5360000000000005,90.0,90.0,90.0,-2.979
4647,5050,-3.178,-0.033,11.195,2.6,5.281000000000001,5.577999999999999,7.6,90.0,90.0,90.0,4.248
4648,5052,-2.259,0.048,11.081,0.374,5.237,5.899,7.1739999999999995,90.0,90.0,90.0,0.7020000000000001
4649,5053,-2.911,0.918,15.491,1.445,4.263,4.263,4.263,90.0,90.0,90.0,1.026
4650,5054,-3.01,0.8420000000000001,15.017,1.895,4.218999999999999,4.218999999999999,4.218999999999999,90.0,90.0,90.0,1.808
4651,5055,-2.141,1.122,15.424,0.0,4.256,4.256,4.256,90.0,90.0,90.0,-2.293
4652,5056,-2.758,-0.029,11.329,1.153,5.297999999999999,5.607,7.627000000000001,90.0,90.0,90.0,3.19
4653,5057,-2.946,0.024,11.113,4.1389999999999985,5.277,5.565,7.569,90.0,90.0,90.0,4.4860000000000015
4654,5058,-2.798,1.002,16.090999999999998,1.371,4.317,4.317,4.317,90.0,90.0,90.0,0.203
4655,5059,-2.218,0.604,11.598,0.0,3.8710000000000004,3.8710000000000004,3.8710000000000004,90.0,90.0,90.0,2.86
4656,5060,-3.428,0.204,12.477,0.0,5.4639999999999995,6.051,7.547999999999999,90.0,90.0,90.0,4.711
4657,5061,-1.182,0.904,14.72,0.0,4.191,4.191,4.191,90.0,90.0,90.0,-0.9
4658,5062,-2.963,0.878,15.248,1.662,4.24,4.24,4.24,90.0,90.0,90.0,1.406
4659,5064,-1.644,0.7390000000000001,12.365,0.0,3.9539999999999997,3.9539999999999997,3.9539999999999997,90.0,90.0,90.0,-0.7759999999999999
4660,5065,-2.033,0.458,18.007,0.0,5.957999999999999,5.981,10.106,90.0,90.0,90.0,-3.846
4661,5066,-2.446,1.315,18.419,0.387,4.516,4.516,4.516,90.0,90.0,90.0,-2.9410000000000003
4662,5067,-2.256,0.33,10.476,0.0,5.023,5.772,7.226,90.0,90.0,90.0,-1.332
4663,5068,-3.151,0.7340000000000001,14.331,2.052,4.154,4.154,4.154,90.0,90.0,90.0,2.879
4664,5069,-2.902,0.189,11.505999999999998,0.0,5.422999999999999,5.757000000000001,7.371,90.0,90.0,90.0,-1.4680000000000002
4665,5070,-2.9360000000000004,0.023,11.38,0.379,5.292999999999999,5.739,7.492999999999999,90.0,90.0,90.0,3.468
4666,5071,-2.285,0.618,12.384,0.0,3.9560000000000004,3.9560000000000004,3.9560000000000004,90.0,90.0,90.0,1.87
4667,5072,-1.435,1.056,12.107,0.0,3.927,3.927,3.927,90.0,90.0,90.0,-2.758
4668,5073,-2.615,0.5770000000000001,13.062,0.0,4.027,4.027,4.027,90.0,90.0,90.0,3.287
4669,5074,-2.502,1.212,17.67,0.825,4.454,4.454,4.454,90.0,90.0,90.0,-1.797
4670,5075,-2.381,0.02,10.601,0.0,5.182,5.523,7.409,90.0,90.0,90.0,1.035
4671,5077,-1.692,0.735,12.206,0.0,3.937,3.937,3.937,90.0,90.0,90.0,0.219
4672,5078,-2.407,0.892,17.775,0.0,4.463,4.463,4.463,90.0,90.0,90.0,3.01
4673,5080,-1.714,0.515,12.383,0.0,3.9560000000000004,3.9560000000000004,3.9560000000000004,90.0,90.0,90.0,-0.022
4674,5081,-2.591,1.151,17.189,1.032,4.413,4.413,4.413,90.0,90.0,90.0,-1.227
4675,5082,-2.419,1.273,18.136,0.619,4.493,4.493,4.493,90.0,90.0,90.0,-2.36
4676,5083,-1.554,0.698,12.95,0.0,4.016,4.016,4.016,90.0,90.0,90.0,-0.4370000000000001
4677,5084,-2.648,1.072,16.64,0.0,4.3660000000000005,4.3660000000000005,4.3660000000000005,90.0,90.0,90.0,-0.207
4678,5085,-2.135,0.338,18.335,1.4509999999999998,6.164,6.252999999999999,9.515,90.0,90.0,90.0,-8.123
4679,5086,-1.911,0.7609999999999999,12.3,0.0,3.947,3.947,3.947,90.0,90.0,90.0,0.414
4680,5087,-1.848,0.523,12.035,0.0,3.9189999999999996,3.9189999999999996,3.9189999999999996,90.0,90.0,90.0,-0.064
4681,5088,-1.904,0.57,12.018,0.0,3.917,3.917,3.917,90.0,90.0,90.0,0.774
4682,5089,-1.756,0.965,14.858,0.0,4.204,4.204,4.204,90.0,90.0,90.0,1.154
4683,5090,-3.781,0.027000000000000003,12.271,4.6610000000000005,5.43,5.721,7.901,90.0,90.0,90.0,5.013
4684,5091,-2.643,0.718,10.014,0.0,3.6860000000000004,3.6860000000000004,3.6860000000000004,90.0,90.0,90.0,4.666
4685,5092,-2.647,1.108,16.879,1.24,4.386,4.386,4.386,90.0,90.0,90.0,-0.8029999999999999
4686,5093,-2.029,0.804,13.8,0.0,4.102,4.102,4.102,90.0,90.0,90.0,2.3680000000000003
4687,5094,-2.882,0.259,16.643,0.0,5.812,5.853,9.786,90.0,90.0,90.0,-3.605
4688,5095,-2.696,0.609,12.848,0.0,4.005,4.005,4.005,90.0,90.0,90.0,3.345
4689,5096,-2.7260000000000004,0.958,15.798,1.658,4.291,4.291,4.291,90.0,90.0,90.0,0.631
4690,5097,-2.083,0.5870000000000001,12.18,0.0,3.9339999999999997,3.9339999999999997,3.9339999999999997,90.0,90.0,90.0,1.315
4691,5098,-1.446,1.093,15.173,0.0,4.2330000000000005,4.2330000000000005,4.2330000000000005,90.0,90.0,90.0,1.033
4692,5099,-2.801,1.011,18.885,0.0,4.553999999999999,4.553999999999999,4.553999999999999,90.0,90.0,90.0,2.387
4693,5100,-3.44,0.039,11.518,0.0,5.309,5.676,7.645,90.0,90.0,90.0,4.77
4694,5101,-2.265,0.108,14.133,1.097,5.5760000000000005,5.93,8.549,90.0,90.0,90.0,0.61
4695,5102,-3.07,0.8,14.729,1.869,4.192,4.192,4.192,90.0,90.0,90.0,2.191
4696,5103,-2.59,1.033,16.738,0.0,4.374,4.374,4.374,90.0,90.0,90.0,2.281
4697,5104,-3.25,-0.031,11.521,1.489,5.313,5.702999999999999,7.605,90.0,90.0,90.0,3.984
4698,5105,-2.211,0.757,12.44,0.0,3.9619999999999997,3.9619999999999997,3.9619999999999997,90.0,90.0,90.0,1.435
4699,5106,-2.888,0.92,15.51,1.751,4.263999999999999,4.263999999999999,4.263999999999999,90.0,90.0,90.0,1.075
4700,5107,-2.389,0.919,13.809,0.0,4.102,4.102,4.102,90.0,90.0,90.0,-1.872
4701,5108,-2.423,0.14,11.326,0.0,5.255,5.777,7.461,90.0,90.0,90.0,-0.209
4702,5109,-2.982,0.5670000000000001,14.046,0.0,4.126,4.126,4.126,90.0,90.0,90.0,4.354
4703,5110,-2.392,0.8009999999999999,19.318,0.0,4.588,4.588,4.588,90.0,90.0,90.0,-1.242
4704,5111,-1.503,0.013,11.962,0.0,5.42,5.803999999999999,7.605,90.0,90.0,90.0,-1.121
4705,5112,-3.047,-0.011,9.918,0.0,3.674,3.674,3.674,90.0,90.0,90.0,0.315
4706,5113,-2.279,0.023,11.197,0.0,5.322,5.518,7.625,90.0,90.0,90.0,2.19
4707,5114,-1.574,-0.03,12.095999999999998,0.0,5.46,5.898,7.513,90.0,90.0,90.0,-0.981
4708,5115,-2.127,0.623,7.8210000000000015,0.0,3.3939999999999997,3.3939999999999997,3.3939999999999997,90.0,90.0,90.0,-0.92
4709,5116,-2.4330000000000003,0.242,16.717,2.067,6.361000000000001,6.426,8.18,90.0,90.0,90.0,-2.149
4710,5117,-2.266,0.324,8.574,0.0,4.6739999999999995,5.2170000000000005,7.032,90.0,90.0,90.0,-1.54
4711,5118,-2.221,-0.037000000000000005,14.050999999999998,0.0,5.683,5.989,8.256,90.0,90.0,90.0,1.166
4712,5119,-1.861,0.846,14.653,0.0,4.184,4.184,4.184,90.0,90.0,90.0,-2.843
4713,5120,-1.374,0.524,13.347,0.0,4.056,4.056,4.056,90.0,90.0,90.0,-1.646
4714,5121,-2.379,0.784,18.026,0.0,4.484,4.484,4.484,90.0,90.0,90.0,-1.777
4715,5123,-2.789,-0.024,10.367,0.578,5.191,5.406000000000001,7.388999999999999,90.0,90.0,90.0,1.7180000000000002
4716,5124,-0.664,1.382,17.683,0.0,4.455,4.455,4.455,90.0,90.0,90.0,-1.6230000000000002
4717,5125,-1.7519999999999998,0.118,10.113,0.0,5.178,5.3020000000000005,7.367999999999999,90.0,90.0,90.0,-0.353
4718,5126,-2.759,0.569,15.427,0.0,4.257,4.257,4.257,90.0,90.0,90.0,-1.456
4719,5127,-2.823,0.529,14.966,0.0,4.2139999999999995,4.2139999999999995,4.2139999999999995,90.0,90.0,90.0,-1.3730000000000002
4720,5128,-2.033,0.728,14.521,0.0,4.172,4.172,4.172,90.0,90.0,90.0,-1.672
4721,5129,-2.384,-0.123,10.36,0.0,5.221,5.341,7.428999999999999,90.0,90.0,90.0,1.336
4722,5130,-2.373,0.08,10.817,0.0,5.21,5.547999999999999,7.485,90.0,90.0,90.0,-0.847
4723,5131,-2.6860000000000004,0.614,15.92,0.0,4.302,4.302,4.302,90.0,90.0,90.0,-1.511
4724,5132,-2.688,-0.098,10.184,2.697,5.2010000000000005,5.289,7.404,90.0,90.0,90.0,4.023
4725,5133,-3.816,-0.109,12.29,4.7010000000000005,5.481,5.69,7.881,90.0,90.0,90.0,6.42
4726,5134,-1.118,0.467,13.903,0.0,4.112,4.112,4.112,90.0,90.0,90.0,-1.328
4727,5135,-2.792,0.5479999999999999,15.159,0.0,4.232,4.232,4.232,90.0,90.0,90.0,-1.429
4728,5136,-2.189,0.136,12.736,0.0,5.696000000000001,5.973,7.4879999999999995,90.0,90.0,90.0,-1.399
4729,5137,-2.106,-0.064,11.119000000000002,0.0,5.167999999999999,5.7,7.55,90.0,90.0,90.0,0.609
4730,5138,-0.47,1.582,14.7,0.0,4.189,4.189,4.189,90.0,90.0,90.0,-3.898
4731,5139,-2.533,0.727,17.574,0.0,4.446000000000001,4.446000000000001,4.446000000000001,90.0,90.0,90.0,-1.381
4732,5140,-1.546,0.573,9.394,0.0,3.608,3.608,3.608,90.0,90.0,90.0,-1.844
4733,5141,-3.244,0.14,13.155,0.0,5.745,5.968,7.6739999999999995,90.0,90.0,90.0,-1.221
4734,5142,-2.352,0.248,11.036,0.0,3.944,6.76,8.277999999999999,90.0,90.0,90.0,-1.575
4735,5143,-2.61,-0.078,10.224,0.7,5.193,5.322,7.398,90.0,90.0,90.0,1.429
4736,5144,-2.758,-0.062,11.478,0.0,5.329,5.605,7.685,90.0,90.0,90.0,4.2330000000000005
4737,5145,-1.791,0.239,13.181,0.0,5.879,6.218999999999999,7.21,90.0,90.0,90.0,-6.069
4738,5146,-3.157,-0.122,12.034,0.0,5.432,5.6610000000000005,7.8260000000000005,90.0,90.0,90.0,5.047
4739,5147,-2.492,0.785,17.07,0.0,4.4030000000000005,4.4030000000000005,4.4030000000000005,90.0,90.0,90.0,-1.651
4740,5148,-1.873,0.027000000000000003,9.982,0.0,5.126,5.319,7.3229999999999995,90.0,90.0,90.0,-0.017
4741,5149,-2.937,0.693,16.614,0.0,4.363,4.363,4.363,90.0,90.0,90.0,3.523
4742,5150,-2.188,-0.08800000000000001,11.095999999999998,0.0,5.182,5.655,7.574,90.0,90.0,90.0,1.732
