,Unnamed: 0,pf_n,pf_p,s_n,s_p,m_n,m_p
7595,7640,0.949,0.0363,-383.0,714.0,0.435,63.5
7596,7641,0.593,0.0971,-578.0,698.0,31.6,15.8
7597,7642,0.434,0.0433,-583.0,712.0,9.05,24.8
7598,7643,0.935,0.462,-657.0,646.0,1.36,4.46
7599,7644,0.6920000000000001,0.29600000000000004,-615.0,694.0,3.28,4.3
7600,7645,0.508,3.04e-05,-543.0,694.0,1.67,41800.0
7601,7646,0.71,0.5539999999999999,-471.0,551.0,0.95,2.62
7602,7647,0.337,0.135,-618.0,695.0,10.6,13.6
7603,7648,1.05,1.57,-633.0,447.0,1.13,0.738
7604,7649,0.855,0.0495,-415.0,758.0,0.5710000000000001,10.4
7605,7650,0.41,0.0641,-737.0,809.0,3.79,24.5
7606,7651,0.759,0.0126,-448.0,790.0,0.805,58.5
7607,7652,1.03,0.16399999999999998,-332.0,755.0,0.303,5.48
7608,7653,0.324,0.14300000000000002,-624.0,643.0,5.37,11.9
7609,7654,0.266,0.0174,-618.0,725.0,5.12,65.2
7610,7655,0.563,0.092,-486.0,771.0,1.19,9.55
7611,7656,0.325,0.0135,-643.0,752.0,36.7,105.0
7612,7657,0.992,0.44,-383.0,625.0,0.434,1.66
7613,7658,0.0792,0.573,-668.0,652.0,24.0,39.2
7614,7659,0.816,0.0735,-426.0,752.0,0.628,20.3
7615,7660,0.0304,0.161,-809.0,736.0,79.2,27.4
7616,7661,0.965,0.116,-383.0,760.0,0.436,15.1
7617,7662,0.534,0.603,-552.0,576.0,1.73,1.44
7618,7663,0.226,0.485,-684.0,630.0,7.97,2.74
7619,7664,0.508,0.262,-711.0,742.0,2.8,5.43
7620,7665,0.964,0.0967,-355.0,780.0,0.37,4.33
7621,7666,0.743,0.223,-449.0,618.0,0.768,2.78
7622,7667,0.785,0.522,-431.0,487.0,0.6679999999999999,1.01
7623,7668,0.847,0.0537,-404.0,729.0,0.547,27.0
7624,7669,0.974,0.103,-353.0,772.0,0.361,3.88
7625,7670,0.96,0.171,-380.0,623.0,0.426,7.25
7626,7671,0.8809999999999999,0.122,-410.0,728.0,0.5429999999999999,23.3
7627,7672,0.84,0.2,-416.0,632.0,0.588,65.0
7628,7673,0.747,0.613,-608.0,695.0,2.25,25.9
7629,7674,0.945,0.158,-386.0,670.0,0.444,5.03
7630,7675,0.563,0.443,-657.0,685.0,38.2,5.43
7631,7676,0.795,0.273,-515.0,765.0,1.31,10.7
7632,7677,0.0164,0.369,-882.0,660.0,1500.0,9.06
7633,7678,0.0268,0.429,-860.0,670.0,395.0,4.9
7634,7679,0.00402,0.513,-877.0,680.0,720.0,4.4
7635,7680,0.00335,0.249,-871.0,732.0,725.0,11.1
7636,7681,0.142,0.87,-755.0,644.0,17.9,23.9
7637,7682,0.85,0.0478,-424.0,839.0,0.601,58.1
7638,7683,0.262,0.522,-663.0,618.0,46.2,2.97
7639,7684,0.8270000000000001,1.14,-616.0,653.0,2.33,15.6
7640,7685,1.1,0.0621,-358.0,637.0,0.332,9.19
7641,7686,0.8640000000000001,0.131,-589.0,778.0,2.32,9.8
7642,7687,0.913,0.14800000000000002,-541.0,697.0,4.35,11.0
7643,7688,0.672,0.0571,-589.0,769.0,6.84,28.1
7644,7689,0.187,0.259,-679.0,649.0,7.96,5.5
7645,7690,0.85,0.0298,-409.0,802.0,0.556,16.4
7646,7691,0.7859999999999999,0.166,-597.0,747.0,3.98,9.8
7647,7692,0.537,0.518,-587.0,599.0,2.73,2.77
7648,7693,0.469,0.639,-681.0,690.0,3.65,62.7
7649,7694,0.85,0.239,-557.0,687.0,1.19,5.16
7650,7695,1.01,0.0992,-362.0,778.0,0.369,9.04
7651,7696,0.616,0.48,-531.0,565.0,1.41,2.13
7652,7697,0.8909999999999999,0.132,-389.0,735.0,0.48,44.4
7653,7698,0.718,0.293,-660.0,675.0,2.65,5.29
7654,7699,0.8009999999999999,0.119,-595.0,734.0,1.27,13.3
7655,7700,0.7240000000000001,0.0703,-464.0,682.0,1.35,10.3
7656,7701,0.879,0.954,-638.0,613.0,80.0,90.6
7657,7702,0.645,0.334,-571.0,576.0,115.0,159.0
7658,7703,0.797,0.0144,-449.0,770.0,0.7170000000000001,63.1
7659,7704,0.193,0.0867,-671.0,726.0,8.99,17.8
7660,7705,0.959,0.12,-393.0,773.0,0.494,9.29
7661,7706,0.775,0.126,-470.0,749.0,0.948,7.59
7662,7707,0.713,0.16899999999999998,-504.0,651.0,1.28,4.66
7663,7708,1.17,0.342,-498.0,646.0,0.8320000000000001,2.17
7664,7709,0.899,0.0865,-399.0,765.0,0.499,6.0
7665,7710,1.02,0.784,-380.0,512.0,0.402,1.19
7666,7711,0.66,0.0969,-523.0,730.0,1.47,10.5
7667,7712,0.182,0.294,-783.0,794.0,24.8,9.65
7668,7713,0.000106,0.0237,-804.0,790.0,30100.0,96.5
7669,7714,0.674,0.117,-497.0,744.0,1.19,6.04
7670,7715,0.672,0.153,-486.0,717.0,1.02,7.64
7671,7716,1.04,0.0137,-341.0,720.0,0.317,402.0
7672,7717,0.292,0.132,-682.0,684.0,4.96,11.0
7673,7718,0.239,0.0745,-705.0,746.0,7.22,26.3
7674,7719,0.55,0.483,-677.0,639.0,4.89,6.13
7675,7720,0.931,0.0731,-391.0,733.0,0.463,56.2
7676,7721,0.43,0.113,-660.0,731.0,3420.0,642.0
7677,7722,0.8240000000000001,0.101,-464.0,788.0,0.763,11.7
7678,7723,0.615,0.179,-691.0,725.0,29.6,76.5
7679,7724,0.901,0.0631,-419.0,739.0,0.5479999999999999,7.86
7680,7725,0.747,0.299,-627.0,746.0,3.77,7.32
7681,7726,0.53,0.0933,-706.0,737.0,55.4,82.6
7682,7727,0.48,0.255,-587.0,678.0,2.37,4.49
7683,7728,0.965,0.0938,-363.0,787.0,0.386,5.12
7684,7729,0.625,0.155,-669.0,721.0,232.0,1060.0
7685,7730,0.408,0.35100000000000003,-657.0,650.0,3.18,3.93
7686,7731,0.79,0.0612,-435.0,702.0,0.693,8.79
7687,7732,0.965,0.0951,-360.0,785.0,0.38,4.76
7688,7733,0.583,0.157,-615.0,703.0,2.51,13.2
7689,7734,0.0113,0.395,-901.0,736.0,340.0,6.11
7690,7735,1.02,0.8079999999999999,-121.0,16.3,0.463,0.46
7691,7736,0.481,0.13,-527.0,658.0,1.68,7.54
7692,7737,0.887,0.139,-384.0,766.0,0.473,3.69
7693,7738,2.77,2.3,-691.0,488.0,8.21,2.71
7694,7739,0.79,0.361,-500.0,595.0,0.985,2.39
7695,7740,0.757,0.0602,-464.0,698.0,0.8029999999999999,10.7
7696,7741,0.463,0.203,-601.0,712.0,2.57,20.8
7697,7742,0.943,0.023,-362.0,791.0,0.393,16.1
7698,7743,1.04,0.13699999999999998,-328.0,725.0,0.292,2.22
7699,7744,0.302,0.292,-706.0,721.0,5.02,105.0
7700,7745,0.977,0.0112,-397.0,764.0,0.463,39.9
7701,7746,1.01,0.217,-366.0,586.0,0.375,2.04
7702,7747,0.16899999999999998,0.0952,-718.0,771.0,9.54,15.2
7703,7748,0.5760000000000001,0.0771,-491.0,760.0,1.38,12.6
7704,7749,0.821,0.384,-562.0,575.0,1.93,4.05
7705,7750,0.809,0.0271,-440.0,748.0,0.68,22.8
7706,7751,1.09,0.7659999999999999,-488.0,576.0,0.628,1.6
7707,7752,0.374,0.653,-687.0,653.0,6.03,2.26
7708,7753,0.921,0.126,-362.0,715.0,0.404,3.18
7709,7754,1.02,0.0113,-388.0,809.0,0.416,94.6
7710,7755,0.887,0.0353,-410.0,780.0,0.535,248.0
7711,7756,0.915,0.629,-561.0,633.0,2.01,24.4
7712,7757,0.595,0.0594,-535.0,772.0,1.48,16.8
7713,7758,0.378,0.292,-685.0,743.0,20.0,24.8
7714,7759,1.02,0.192,-355.0,581.0,0.35100000000000003,2.01
7715,7760,0.8640000000000001,0.145,-533.0,731.0,0.93,8.08
7716,7761,0.732,0.217,-606.0,670.0,1.78,5.53
7717,7763,1.19,0.28800000000000003,-517.0,632.0,2.06,5.95
7718,7764,1.02,0.421,-571.0,603.0,0.922,3.54
7719,7765,0.0292,0.5660000000000001,-697.0,597.0,162.0,8.43
7720,7766,0.887,0.0826,-411.0,727.0,0.54,7.03
7721,7767,0.445,0.236,-640.0,701.0,3.24,6.67
7722,7768,0.0275,0.418,-845.0,746.0,84.3,46.3
7723,7769,0.272,0.39,-765.0,714.0,6.84,43.2
7724,7770,0.994,0.0402,-485.0,767.0,0.947,38.5
7725,7771,0.203,0.172,-723.0,774.0,15.9,10.6
7726,7772,0.7440000000000001,0.21600000000000005,-651.0,705.0,57.1,16.5
7727,7773,0.328,0.28300000000000003,-659.0,692.0,3.88,8.41
7728,7774,0.927,0.0963,-393.0,737.0,0.478,8.57
7729,7775,1.02,0.115,-549.0,690.0,665.0,39.1
7730,7776,1.01,0.161,-570.0,650.0,455.0,18.7
7731,7777,0.112,0.232,-790.0,738.0,21.8,45.4
7732,7778,1.13,0.018000000000000002,-562.0,732.0,281.0,98.3
7733,7779,0.0672,0.103,-739.0,766.0,87.2,19.6
7734,7780,0.279,0.0432,-651.0,695.0,6.27,40.5
7735,7781,0.643,0.0908,-513.0,799.0,4.94,9.32
7736,7782,0.28800000000000003,0.242,-673.0,687.0,4.43,5.26
7737,7783,0.0286,0.768,-702.0,655.0,320.0,3100.0
7738,7784,0.6809999999999999,0.0357,-361.0,785.0,0.542,18.7
7739,7785,2.54,2.95,95.7,139.0,9.75,9.67
7740,7786,0.401,0.253,-816.0,817.0,5.74,21.7
7741,7787,0.113,0.114,42.1,51.3,0.0442,0.044
7742,7788,0.456,0.184,-324.0,37.5,0.657,2.6
7743,7789,1.07,1.06,-108.0,-106.0,0.0763,0.0767
7744,7790,0.051,0.0289,-694.0,702.0,393.0,82.9
7745,7791,0.122,0.44,-741.0,642.0,12.7,3.55
7746,7792,0.467,0.425,-56.2,36.6,2.08,1.76
7747,7793,0.125,0.0867,-786.0,792.0,17.1,967.0
7748,7794,1.04,0.146,-538.0,695.0,47.4,113.0
7749,7795,0.721,0.19,-593.0,661.0,1.52,27.0
7750,7796,0.34,0.105,-635.0,762.0,6.32,12.4
7751,7797,0.332,0.37,-769.0,743.0,21.7,4.6
7752,7798,0.109,0.153,-791.0,768.0,23.2,55.4
7753,7799,1.05,0.26,-375.0,582.0,0.379,103.0
7754,7800,0.168,0.059,-642.0,733.0,10.3,31.4
7755,7801,0.441,0.457,-740.0,634.0,6.5,3.85
7756,7802,0.591,0.161,-410.0,-25.0,2.37,4.53
7757,7803,0.795,0.243,-609.0,709.0,1.51,1020.0
7758,7804,0.845,0.17600000000000002,-422.0,618.0,0.624,6.76
7759,7805,0.261,0.052000000000000005,-680.0,728.0,5.78,62.0
7760,7806,0.0255,0.0453,-814.0,792.0,89.8,145.0
7761,7807,0.994,0.355,-570.0,688.0,10.0,2.77
7762,7808,0.852,0.0204,-408.0,806.0,0.5529999999999999,25.2
7763,7809,0.45,0.4920000000000001,-733.0,604.0,6.57,3.7
7764,7810,0.15,0.154,-716.0,730.0,14.2,32.6
7765,7811,0.636,0.0759,-378.0,693.0,0.645,21.0
7766,7812,0.355,0.376,-679.0,728.0,374.0,6.57
7767,7813,0.0467,0.16699999999999998,-741.0,743.0,48.3,20.8
7768,7814,0.5720000000000001,0.11,-605.0,741.0,2.19,14.1
7769,7815,0.215,0.0893,-682.0,739.0,8.3,20.5
7770,7816,0.398,0.112,-658.0,785.0,3.39,15.2
7771,7817,0.184,0.302,-660.0,610.0,9.81,9.94
7772,7818,1.02,0.0298,-523.0,791.0,92.9,55.6
7773,7819,0.102,0.632,-773.0,624.0,171.0,116.0
7774,7820,0.62,0.13699999999999998,-571.0,655.0,70.8,567.0
7775,7821,0.833,0.18,-593.0,637.0,48.5,12.4
7776,7822,0.612,0.452,-289.0,294.0,39.0,37.4
7777,7823,0.4320000000000001,0.122,-490.0,698.0,1.77,5.55
7778,7824,0.701,0.759,-173.0,360.0,4.39,1.96
7779,7825,0.529,0.0411,-613.0,760.0,2.22,26.3
7780,7826,0.496,0.422,-577.0,553.0,4.71,3.31
7781,7827,0.194,0.0977,-307.0,471.0,9.62,6.83
7782,7828,0.877,0.0849,-388.0,663.0,0.488,6.66
7783,7829,0.14,0.125,-723.0,685.0,19.7,13.2
7784,7830,0.0429,0.236,-723.0,686.0,197.0,54.5
7785,7831,0.0451,0.253,-750.0,724.0,48.8,40.4
7786,7832,0.042,0.0229,-766.0,768.0,162.0,140.0
7787,7833,0.942,0.0862,-600.0,709.0,724.0,40.5
7788,7834,0.021,0.317,-761.0,713.0,93.1,89.0
7789,7835,0.305,0.109,-647.0,728.0,46.3,13.0
7790,7836,1.02,0.141,-575.0,698.0,157.0,28.6
7791,7837,0.522,0.0948,-608.0,701.0,3.79,11.8
7792,7838,0.602,0.154,-583.0,697.0,2.04,8.78
7793,7839,0.29,0.583,-663.0,553.0,4.86,3.67
7794,7840,0.0205,0.198,-867.0,701.0,1200.0,17.8
7795,7841,0.495,0.0807,-609.0,722.0,2.43,13.5
7796,7842,0.265,0.39,-718.0,663.0,16.4,12.9
7797,7843,0.768,0.447,-658.0,674.0,3.01,4.28
7798,7844,0.831,0.778,-438.0,533.0,1.38,53200.0
7799,7845,0.555,0.0521,-605.0,769.0,2.29,25.1
7800,7846,0.574,0.0877,-598.0,778.0,132.0,114.0
7801,7847,0.456,0.0597,-515.0,706.0,2.43,14.3
7802,7848,0.361,0.182,-685.0,728.0,9.32,9.47
7803,7849,0.602,0.194,-618.0,703.0,1.93,5.66
7804,7850,0.421,0.0351,-624.0,804.0,2.93,71.4
7805,7851,0.208,0.141,-660.0,733.0,23.2,46.1
7806,7852,0.181,0.00559,-558.0,794.0,12.2,184.0
7807,7853,0.16,0.31,-757.0,722.0,11.1,5.87
7808,7854,0.382,0.197,-612.0,714.0,3.1,6.92
7809,7855,0.913,0.159,-493.0,756.0,0.925,16.2
7810,7856,0.0849,0.0773,-743.0,735.0,19.5,69.2
7811,7857,0.8140000000000001,0.321,-565.0,748.0,1.49,4.61
7812,7858,0.464,0.19,-588.0,642.0,23.7,5.57
7813,7859,0.318,0.0925,-559.0,339.0,3.64,10.7
7814,7860,0.16399999999999998,0.0981,-735.0,784.0,20.1,17.4
7815,7861,0.8640000000000001,0.0486,-395.0,705.0,0.509,14.9
7816,7862,0.962,0.0934,-382.0,730.0,0.43,31.6
7817,7863,0.7340000000000001,0.224,-451.0,704.0,0.8690000000000001,2.71
7818,7864,0.584,0.657,-626.0,575.0,6.13,3.76
7819,7865,0.0035700000000000007,0.425,-880.0,723.0,1420.0,13.8
7820,7866,0.959,0.0146,-379.0,805.0,0.423,30.2
7821,7867,0.326,0.445,-755.0,630.0,335.0,28.2
7822,7868,0.879,0.104,-392.0,739.0,0.519,8.04
7823,7869,0.77,0.155,-453.0,760.0,0.769,28.8
7824,7870,0.971,0.284,-371.0,527.0,0.405,1.92
7825,7871,0.0039,1.75,-825.0,573.0,962.0,245.0
7826,7872,0.809,0.239,-536.0,720.0,25.1,5.0
7827,7873,0.853,0.193,-649.0,656.0,1.81,6.27
7828,7874,0.01,0.403,-879.0,687.0,328.0,6.71
7829,7875,0.206,0.231,-635.0,614.0,6.39,6.5
7830,7876,0.0557,0.0281,-751.0,802.0,28.5,56.5
7831,7877,0.421,0.0152,-525.0,782.0,2.45,59.6
7832,7878,0.643,0.0379,-369.0,741.0,0.598,56.9
7833,7879,0.154,0.117,-681.0,698.0,9.58,21.9
7834,7880,0.201,0.157,-702.0,702.0,11.5,70.4
7835,7881,0.525,0.541,110.0,122.0,0.098,0.0961
7836,7882,0.454,0.7190000000000001,-651.0,552.0,3.56,1.68
7837,7883,0.154,0.109,-746.0,791.0,21.3,15.0
7838,7884,0.131,0.131,-685.0,687.0,13.7,17.8
7839,7885,0.00578,0.156,-821.0,697.0,6890.0,31.6
7840,7886,0.389,0.398,-704.0,722.0,3.65,3.74
7841,7887,0.696,0.142,-533.0,776.0,1.27,6.6
7842,7888,0.191,0.545,-677.0,618.0,8.28,5.75
7843,7889,0.0501,0.159,-772.0,781.0,44.0,15.1
7844,7890,0.794,1.17,-671.0,603.0,7.01,3.7
7845,7891,1.57,0.373,-517.0,599.0,3.0,2.9
7846,7892,0.0661,0.328,-790.0,716.0,36.6,10.5
7847,7893,0.0972,0.565,-710.0,592.0,310.0,73.6
7848,7894,0.604,0.267,-654.0,678.0,2.98,4.71
7849,7895,0.32299999999999995,0.127,-634.0,680.0,5.0,12.6
7850,7896,0.461,0.173,-632.0,774.0,49.1,7.73
7851,7897,0.71,0.149,-451.0,700.0,0.821,9.15
7852,7898,0.769,0.128,-508.0,736.0,0.982,19.6
7853,7899,0.338,0.423,-645.0,603.0,3.53,4.53
7854,7900,0.688,0.226,-565.0,747.0,2.35,5.17
7855,7901,0.395,0.514,-702.0,658.0,5.74,4.97
7856,7902,0.982,0.128,-374.0,743.0,0.403,17.2
7857,7903,0.792,0.163,-481.0,709.0,1.27,25.1
7858,7904,0.0991,0.65,-703.0,582.0,21.0,3.19
7859,7905,0.408,0.0813,-749.0,797.0,3.95,19.6
7860,7906,0.86,0.00309,-432.0,823.0,0.623,223.0
7861,7907,0.636,0.146,-679.0,767.0,16.4,8.92
7862,7908,0.0905,0.141,-702.0,713.0,43.4,87.2
7863,7909,0.853,0.35200000000000004,-479.0,624.0,0.858,2.83
7864,7910,0.36,0.747,-692.0,607.0,3.81,4.29
7865,7911,0.489,0.579,-645.0,710.0,100.0,24.7
7866,7912,0.183,0.0617,-782.0,856.0,11.0,74.2
7867,7913,0.6709999999999999,0.682,74.8,79.1,0.853,0.855
7868,7914,0.113,0.168,-785.0,729.0,24.1,24.1
7869,7915,0.0976,0.119,-764.0,740.0,28.6,20.2
7870,7916,0.271,0.628,-690.0,639.0,7.36,74.9
7871,7917,0.202,0.14400000000000002,-675.0,751.0,25.0,13.2
7872,7918,0.0682,0.114,-701.0,730.0,29.6,26.3
7873,7919,0.171,0.145,-741.0,738.0,17.4,15.8
7874,7920,0.431,0.078,-631.0,706.0,14.7,15.6
7875,7921,0.163,0.0622,-621.0,738.0,7.3,25.6
7876,7922,0.0214,0.392,-792.0,705.0,95.2,19.3
7877,7923,0.279,0.235,-699.0,662.0,20.6,10.8
7878,7924,0.846,0.383,-442.0,612.0,0.662,22.0
7879,7925,0.0855,0.00403,-784.0,704.0,23.8,1120.0
7880,7926,0.0614,0.06,121.0,178.0,19.3,17.9
7881,7927,0.8759999999999999,0.0299,-439.0,736.0,0.645,18.7
7882,7928,1.2,0.355,-682.0,778.0,1.1,3.7
7883,7929,0.971,0.0722,-380.0,712.0,0.421,12.3
7884,7930,0.774,0.193,-449.0,624.0,0.735,4.31
7885,7931,0.0385,0.498,-757.0,765.0,60.0,14.5
7886,7932,0.501,0.369,-563.0,589.0,2.07,3.59
7887,7933,0.8640000000000001,0.923,131.0,154.0,2.28,2.04
7888,7934,0.0572,0.411,-765.0,672.0,43.5,4.77
7889,7935,0.826,0.13699999999999998,-440.0,717.0,0.688,6.12
7890,7936,0.466,0.358,-707.0,734.0,4.85,7.68
7891,7937,0.0723,0.615,-778.0,731.0,47.9,50.2
7892,7938,0.986,0.046,-367.0,717.0,0.386,9.38
7893,7939,0.349,0.331,-700.0,785.0,35.5,4.76
7894,7940,0.895,0.00457,-401.0,793.0,0.506,132.0
7895,7941,0.746,0.0641,-452.0,789.0,0.7859999999999999,24.7
7896,7942,0.941,0.0398,-389.0,800.0,0.457,10.9
7897,7943,0.908,0.0592,-384.0,753.0,0.459,62.4
7898,7944,0.8909999999999999,0.0316,-390.0,774.0,0.481,222.0
7899,7945,0.85,0.0768,-423.0,718.0,0.602,6.57
7900,7946,0.907,0.139,-409.0,725.0,0.52,86.9
7901,7947,0.444,0.28,-637.0,651.0,5.48,8.96
7902,7948,0.0317,0.026,-751.0,712.0,60.6,79.5
7903,7949,0.6809999999999999,0.8109999999999999,-683.0,632.0,272.0,3.71
7904,7950,1.06,0.0473,-374.0,764.0,0.375,18.3
7905,7951,0.75,0.4320000000000001,-566.0,627.0,1.23,41.7
7906,7952,0.524,0.115,-685.0,723.0,6.95,17.3
7907,7953,0.408,0.301,-600.0,638.0,4.69,10.6
7908,7954,0.44,0.121,-626.0,762.0,2.56,20.7
7909,7955,0.104,0.128,-713.0,679.0,351.0,48.2
7910,7956,0.0503,0.139,-766.0,707.0,52.3,14.5
7911,7957,0.972,0.203,-372.0,766.0,0.403,11.8
7912,7958,0.0993,0.589,-723.0,602.0,366.0,77.2
7913,7959,0.1,0.557,-713.0,616.0,424.0,50.7
7914,7960,0.19,0.304,-666.0,681.0,60.6,12.2
7915,7961,0.161,0.103,-739.0,791.0,20.6,15.9
7916,7962,0.6,0.184,-390.0,665.0,0.727,18.2
7917,7963,0.8440000000000001,0.0868,-423.0,726.0,0.627,6.52
7918,7964,0.08900000000000001,0.539,-712.0,602.0,278.0,134.0
7919,7965,0.226,0.6459999999999999,-646.0,650.0,113.0,29.5
7920,7966,0.802,0.16,-514.0,640.0,0.954,202.0
7921,7967,0.637,0.123,-354.0,659.0,0.557,41.9
7922,7968,0.642,0.318,-604.0,682.0,87.4,21.4
7923,7969,0.121,0.7070000000000001,-747.0,651.0,316.0,27.4
7924,7970,0.0966,0.528,-725.0,693.0,184.0,567.0
7925,7971,0.173,0.157,-700.0,685.0,9.14,25.1
7926,7972,0.438,0.344,-568.0,617.0,2.26,19.2
7927,7973,0.551,0.161,-575.0,741.0,11.2,66.4
7928,7974,0.458,0.0368,-452.0,743.0,1.29,17.4
7929,7975,0.794,0.45,-518.0,679.0,1.08,6.01
7930,7976,0.491,0.0783,-547.0,673.0,7.62,50.4
7931,7977,0.5770000000000001,0.0502,-467.0,719.0,1.56,15.8
7932,7978,0.644,0.0434,-373.0,673.0,0.611,44.9
7933,7979,0.482,0.123,-559.0,729.0,4.89,75.7
7934,7980,0.451,0.483,-687.0,632.0,82.2,4.46
7935,7981,0.998,0.213,-532.0,648.0,0.91,6.6
7936,7982,0.266,0.206,-741.0,705.0,7.19,10.6
7937,7983,0.0536,0.331,-785.0,722.0,33.8,7.79
7938,7984,0.0451,0.116,-739.0,702.0,101.0,41.2
7939,7985,0.34,0.194,-702.0,716.0,4.3,11.4
7940,7986,0.8320000000000001,0.13,-560.0,708.0,93.8,27.9
7941,7987,0.386,0.306,-662.0,696.0,3.26,4.44
7942,7988,0.6409999999999999,0.292,-614.0,680.0,97.8,3.87
7943,7989,0.0325,0.171,-594.0,638.0,308.0,81.8
7944,7990,0.424,0.946,-743.0,650.0,6.12,18.6
7945,7991,0.275,1.06,-123.0,228.0,90.6,63.8
7946,7992,0.505,0.419,-577.0,588.0,3.81,3.53
7947,7993,0.7829999999999999,0.0941,-447.0,701.0,0.7290000000000001,6.03
7948,7994,0.628,0.478,-670.0,670.0,5.36,4.01
7949,7995,0.195,0.36,-704.0,640.0,8.1,3.92
7950,7996,0.118,0.588,-744.0,629.0,28.8,3.54
7951,7997,0.679,0.122,-382.0,634.0,0.613,29.0
7952,7998,0.792,0.0968,-474.0,673.0,182.0,7.15
7953,7999,0.6829999999999999,0.21,-474.0,615.0,1.06,3.27
7954,8000,0.000825,0.384,-895.0,631.0,10100.0,9.12
7955,8001,0.795,0.00579,-459.0,804.0,0.892,129.0
7956,8002,1.32,1.44,292.0,312.0,1.38,1.33
7957,8003,0.23,0.28,152.0,243.0,0.95,0.884
7958,8004,0.0516,0.121,-737.0,699.0,37.8,27.8
7959,8005,0.241,0.0503,-686.0,745.0,6.8,39.4
7960,8006,0.43,0.205,-483.0,644.0,1.6,10.5
7961,8007,0.5539999999999999,0.136,-592.0,678.0,24600.0,130.0
7962,8008,0.00365,0.4270000000000001,-895.0,682.0,1250.0,5.49
7963,8009,0.00115,0.747,-877.0,597.0,6500.0,5.11
7964,8010,0.0011,0.466,-917.0,719.0,2200.0,27.8
7965,8011,0.977,0.013,-388.0,868.0,0.434,32.7
7966,8012,1.11,0.155,-293.0,645.0,0.219,9.22
7967,8013,0.00132,0.439,-859.0,610.0,8860.0,8.81
7968,8014,0.000958,0.87,-834.0,571.0,12900.0,3.94
7969,8015,0.604,0.119,-707.0,742.0,4.84,12.0
7970,8016,1.04,0.0838,-349.0,728.0,0.332,9.31
7971,8017,0.393,0.0479,-774.0,847.0,6.41,35.4
7972,8018,0.00196,0.168,-860.0,710.0,2670.0,15.3
7973,8019,0.00147,1.29,-841.0,555.0,4030.0,2.93
7974,8020,0.00148,0.7609999999999999,-889.0,611.0,1560.0,47.8
7975,8021,0.0314,1.53,-755.0,547.0,180.0,8.97
7976,8022,0.159,0.135,-738.0,751.0,17.0,13.6
7977,8023,0.483,0.177,-667.0,763.0,4.65,10.1
7978,8024,0.7709999999999999,0.8140000000000001,-553.0,543.0,1.26,1.18
7979,8025,0.421,0.652,-656.0,612.0,2.92,2.32
7980,8026,0.431,0.0962,-618.0,720.0,2.56,42.9
7981,8027,0.433,0.231,-660.0,724.0,3.26,6.94
7982,8028,0.0023,0.442,-868.0,633.0,1260.0,5.27
7983,8029,0.0144,2.43,-886.0,475.0,194.0,1.15
7984,8030,1.14,0.348,-636.0,715.0,157.0,4.91
7985,8031,0.978,0.0312,-389.0,776.0,0.436,13.7
7986,8032,0.936,0.315,-552.0,674.0,2.51,4.48
7987,8033,1.05,0.0418,-351.0,799.0,0.331,15.5
7988,8034,0.966,0.104,-383.0,769.0,0.464,9.24
7989,8035,1.03,0.0868,-374.0,675.0,0.385,5.82
7990,8036,0.00222,0.402,-850.0,621.0,1310.0,27.7
7991,8037,0.411,0.399,-734.0,757.0,3.7,3.81
7992,8038,0.116,0.386,-678.0,676.0,219.0,52.1
7993,8039,0.308,0.174,-596.0,697.0,8.19,7.18
7994,8040,0.767,0.105,-459.0,668.0,0.777,5.75
7995,8041,0.128,0.0901,-757.0,787.0,15.4,30.5
7996,8042,0.0328,0.313,-730.0,651.0,253.0,239.0
7997,8043,0.815,0.387,-628.0,685.0,103.0,3.0
7998,8044,0.375,0.327,-685.0,731.0,5.8,6.42
7999,8045,0.0428,0.0183,-775.0,762.0,72.3,140.0
8000,8046,0.016,0.457,-786.0,657.0,168.0,15.5
8001,8047,0.54,0.531,-627.0,753.0,37.2,118.0
8002,8048,0.345,0.237,-634.0,710.0,3.82,6.38
8003,8049,0.7390000000000001,0.115,-573.0,679.0,65.6,105.0
8004,8050,0.809,0.0252,-432.0,801.0,0.6509999999999999,32.7
8005,8051,0.34,0.235,-752.0,753.0,5.4,7.33
8006,8052,0.00784,0.023,-620.0,753.0,519.0,362.0
8007,8053,0.69,0.6779999999999999,-666.0,713.0,80.9,18.9
8008,8054,0.565,0.305,-577.0,669.0,2.78,11.0
8009,8055,0.0607,0.452,-861.0,675.0,1330.0,4.63
8010,8056,0.202,0.119,-864.0,795.0,26300.0,187.0
8011,8057,0.909,0.441,-393.0,610.0,0.488,485.0
8012,8058,1.01,0.0555,-384.0,718.0,0.415,42.4
8013,8059,0.0149,0.8220000000000001,-786.0,597.0,128.0,5.05
8014,8060,0.44,0.123,-663.0,714.0,482.0,22.8
8015,8061,0.0466,0.436,-729.0,659.0,87.5,15.1
8016,8062,0.0353,0.0776,-770.0,715.0,107.0,23.1
8017,8063,0.708,0.192,-540.0,645.0,8.7,82.8
8018,8064,0.121,0.195,-788.0,786.0,15.4,10.9
8019,8065,0.0684,0.274,-724.0,661.0,750.0,6.43
8020,8066,0.175,0.102,-666.0,664.0,22.2,39.9
8021,8067,0.262,0.22,-691.0,726.0,9.09,19.0
8022,8068,0.111,0.693,-647.0,638.0,77.6,7.09
8023,8069,0.599,0.0514,-561.0,796.0,2.09,121.0
8024,8070,0.303,0.213,-739.0,757.0,6.05,12.5
