,mpid,eps_electronic,eps_total,last phdos peak,structure,formula
1085,mp-8622,6.040813786609348,9.563951933304374,207.58576257224152,"Full Formula (Rb2 Pt1 Se2)
Reduced Formula: Rb2PtSe2
abc   :   3.849586   6.724040   6.724040
angles:  69.765635  73.366094  73.366094
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Se    0.5       0.788803  0.211197
  1  Se    0.5       0.211197  0.788803
  2  Rb    0.197967  0.302033  0.302033
  3  Rb    0.802033  0.697967  0.697967
  4  Pt    0         0         0",Rb2PtSe2
1086,mp-8623,7.214905825506631,11.392857427099754,175.58576511309886,"Full Formula (K2 Te2 Pt1)
Reduced Formula: K2Te2Pt
abc   :   4.031528   6.889440   6.889440
angles:  70.699067  72.987072  72.987072
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  K     0.206921  0.293079  0.293079
  1  K     0.793079  0.706921  0.706921
  2  Te    0.5       0.779653  0.220347
  3  Te    0.5       0.220347  0.779653
  4  Pt    0         0         0",K2Te2Pt
1087,mp-862631,24.05509729660204,36.79255322727745,107.58577051242077,"Full Formula (Ba2 Sb1 Au1)
Reduced Formula: Ba2SbAu
abc   :   5.886800   5.886800   5.886800
angles:  60.000000  60.000000  60.000000
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ba    0         0         0                0
  1  Ba    0.5       0.5       0.5              0
  2  Sb    0.750001  0.750001  0.750001         0
  3  Au    0.25      0.25      0.25             0",Ba2SbAu
1088,mp-862947,30.246471566243876,44.471278006922645,94.58577154464407,"Full Formula (Ba2 Bi1 Au1)
Reduced Formula: Ba2BiAu
abc   :   5.956497   5.956497   5.956497
angles:  60.000000  60.000000  60.000000
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ba    0.5       0.5       0.5              0
  1  Ba    0         0         0                0
  2  Bi    0.750001  0.750001  0.750001         0
  3  Au    0.250001  0.250001  0.250001         0",Ba2BiAu
1089,mp-8630,16.742388792231555,22.00489859574515,354.58575090017797,"Full Formula (Sb4 Ir4 S4)
Reduced Formula: SbIrS
abc   :   6.104267   6.104267   6.104267
angles:  90.000000  90.000000  90.000000
Sites (12)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  S     0.383358  0.116642  0.883358
  1  S     0.116642  0.883358  0.383358
  2  S     0.883358  0.383358  0.116642
  3  S     0.616642  0.616642  0.616642
  4  Sb    0.376774  0.376774  0.376774
  5  Sb    0.123226  0.623226  0.876774
  6  Sb    0.876774  0.123226  0.623226
  7  Sb    0.623226  0.876774  0.123226
  8  Ir    0.98654   0.51346   0.48654
  9  Ir    0.51346   0.48654   0.98654
 10  Ir    0.48654   0.98654   0.51346
 11  Ir    0.01346   0.01346   0.01346",SbIrS
1090,mp-865185,11.129431080075333,19.17983294834273,493.5857398633288,"Full Formula (Mg1 Be2 As2)
Reduced Formula: Mg(BeAs)2
abc   :   3.796417   3.796443   6.463912
angles:  89.999997  89.997677 120.000227
Sites (5)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mg    0         0         0                0
  1  Be    0.666659  0.33333   0.374618         0
  2  Be    0.333341  0.666671  0.625382         0
  3  As    0.333333  0.666667  0.264247         0
  4  As    0.666665  0.333334  0.735753         0",Mg(BeAs)2
1091,mp-8658,4.234729388938603,9.131104506996683,195.58576352506302,"Full Formula (Cs2 Na2 Se2)
Reduced Formula: CsNaSe
abc   :   5.038300   5.038300   8.229744
angles:  90.000000  90.000000  90.000000
Sites (6)
  #  SP       a     b        c    magmom
---  ----  ----  ----  -------  --------
  0  Na    0.25  0.75  0             0.6
  1  Na    0.75  0.25  0             0.6
  2  Se    0.75  0.75  0.80433       0.6
  3  Se    0.25  0.25  0.19567       0.6
  4  Cs    0.25  0.25  0.65342       0.6
  5  Cs    0.75  0.75  0.34658       0.6",CsNaSe
1092,mp-866132,36.823599780143454,188.39760211076614,168.24815042310587,"Full Formula (Na2 Tl1 Sb1)
Reduced Formula: Na2TlSb
abc   :   5.387832   5.387832   5.387832
angles:  60.000000  60.000000  60.000000
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Na    0         0         0                0
  1  Na    0.500001  0.500001  0.500001         0
  2  Tl    0.75      0.75      0.75             0
  3  Sb    0.25      0.25      0.25             0",Na2TlSb
1093,mp-866141,41.25587998027545,69.26650584101519,412.58574629487396,"Full Formula (Ti1 Fe2 Si1)
Reduced Formula: TiFe2Si
abc   :   4.026594   4.026594   4.026594
angles:  59.944723  59.944723  59.944723
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ti    0.749981  0.749981  0.749981         0
  1  Fe    8e-06     8e-06     8e-06            0
  2  Fe    0.499994  0.499994  0.499994         0
  3  Si    0.250014  0.250014  0.250014         0",TiFe2Si
1094,mp-866291,5.1786594623206685,7.527584475538488,143.5857676539562,"Full Formula (Ag1 Br1)
Reduced Formula: AgBr
abc   :   4.475784   4.475784   4.475784
angles:  60.000000  60.000000  60.000000
Sites (2)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Ag    0     0     0            0
  1  Br    0.25  0.25  0.25         0",AgBr
1095,mp-867169,110.33084005916372,143.63936397872038,122.58576932139387,"Full Formula (Sr2 Sn1 Hg1)
Reduced Formula: Sr2SnHg
abc   :   5.728704   5.728704   5.728704
angles:  60.000000  60.000000  60.000000
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sr    0         0         0                0
  1  Sr    0.5       0.5       0.5              0
  2  Sn    0.75      0.75      0.75             0
  3  Hg    0.250001  0.250001  0.250001         0",Sr2SnHg
1096,mp-867193,37.9682100215118,51.21292707774784,121.58576940079568,"Full Formula (Sr2 Bi1 Au1)
Reduced Formula: Sr2BiAu
abc   :   5.672177   5.672177   5.672177
angles:  60.000000  60.000000  60.000000
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sr    0         0         0                0
  1  Sr    0.500001  0.500001  0.500001         0
  2  Bi    0.75      0.75      0.75             0
  3  Au    0.250001  0.250001  0.250001         0",Sr2BiAu
1097,mp-867219,12.624788202579696,23.687219025317198,618.5857299381046,"Full Formula (Sr4 Ga2 Ge2 N2)
Reduced Formula: Sr2GaGeN
abc   :   6.961825   4.102690   8.815596
angles:  90.000000 108.572876  90.000000
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sr    0.798135  0.250001  0.034036         0
  1  Sr    0.185422  0.749999  0.378223         0
  2  Sr    0.814577  0.250001  0.621777         0
  3  Sr    0.201866  0.749999  0.965964         0
  4  Ga    0.463297  0.250001  0.247698         0
  5  Ga    0.536702  0.749999  0.752302         0
  6  Ge    0.676958  0.749999  0.299662         0
  7  Ge    0.323043  0.250001  0.700338         0
  8  N     0.176408  0.250001  0.17089          0
  9  N     0.823591  0.749999  0.82911          0",Sr2GaGeN
1098,mp-867730,3.6836990444070383,20.17739378867368,636.5857285088722,"Full Formula (Cs4 Sn2 O6)
Reduced Formula: Cs2SnO3
abc   :   6.938998   6.938998   5.928431
angles:  90.000000  90.000000 110.785492
Sites (12)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Cs    0.192826  0.51734   0.75         0
  1  Cs    0.48266   0.807174  0.25         0
  2  Cs    0.807174  0.48266   0.25         0
  3  Cs    0.51734   0.192826  0.75         0
  4  Sn    0.082919  0.082919  0.25         0
  5  Sn    0.917081  0.917081  0.75         0
  6  O     0.118431  0.881569  0            0
  7  O     0.118431  0.881569  0.5          0
  8  O     0.66758   0.66758   0.75         0
  9  O     0.33242   0.33242   0.25         0
 10  O     0.881569  0.118431  0            0
 11  O     0.881569  0.118431  0.5          0",Cs2SnO3
1099,mp-8697,3.91438480161508,14.35252657096697,1315.585674595055,"Full Formula (Sc2 B2 O6)
Reduced Formula: ScBO3
abc   :   5.855269   5.855269   5.855269
angles:  48.409247  48.409247  48.409247
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  B     0.75      0.75      0.75
  1  B     0.25      0.25      0.25
  2  O     0.75      0.039048  0.460952
  3  O     0.460952  0.75      0.039048
  4  O     0.960952  0.539048  0.25
  5  O     0.25      0.960952  0.539048
  6  O     0.539048  0.25      0.960952
  7  O     0.039048  0.460952  0.75
  8  Sc    0.5       0.5       0.5
  9  Sc    0         0         0",ScBO3
1100,mp-8703,6.59876236361292,14.314406571634484,251.99023701445657,"Full Formula (Na3 Sb1 Se4)
Reduced Formula: Na3SbSe4
abc   :   6.554906   6.554906   6.554906
angles: 109.471221 109.471221 109.471221
Sites (8)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Na    0         0.5       0.5
  1  Na    0.5       0         0.5
  2  Na    0.5       0.5       0
  3  Se    0.384581  0.384581  0.384581
  4  Se    0         0.615419  0
  5  Se    0.615419  0         0
  6  Se    0         0         0.615419
  7  Sb    0         0         0",Na3SbSe4
1101,mp-8724,2.9208351992732737,7.372619316715528,731.5857209657021,"Full Formula (K4 Te2 O6)
Reduced Formula: K2TeO3
abc   :   6.404957   6.404957   7.203735
angles:  90.000000  90.000000 120.000000
Sites (12)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.89612   0.275996  0.735781
  1  O     0.379876  0.10388   0.735781
  2  O     0.724004  0.620124  0.735781
  3  O     0.10388   0.724004  0.264219
  4  O     0.275996  0.379876  0.264219
  5  O     0.620124  0.89612   0.264219
  6  K     0         0         0
  7  K     0.333333  0.666667  0.624172
  8  K     0         0         0.5
  9  K     0.666667  0.333333  0.375828
 10  Te    0.666667  0.333333  0.854077
 11  Te    0.333333  0.666667  0.145923",K2TeO3
1102,mp-8751,3.8863184413068974,8.430101003765358,376.58574915333855,"Full Formula (Rb2 Li2 S2)
Reduced Formula: RbLiS
abc   :   4.435080   4.435080   7.368597
angles:  90.000000  90.000000  90.000000
Sites (6)
  #  SP       a     b         c
---  ----  ----  ----  --------
  0  Li    0.25  0.75  0
  1  Li    0.75  0.25  0
  2  S     0.25  0.25  0.174809
  3  S     0.75  0.75  0.825191
  4  Rb    0.25  0.25  0.66274
  5  Rb    0.75  0.75  0.33726",RbLiS
1103,mp-8752,6.274718757530413,9.81247844361784,353.58575097957976,"Full Formula (Na4 Cd1 P2)
Reduced Formula: Na4CdP2
abc   :   9.079841   9.079841   9.079841
angles:  32.196829  32.196829  32.196829
Sites (7)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Na    0.79309   0.79309   0.79309          1
  1  Na    0.593105  0.593105  0.593105         1
  2  Na    0.20691   0.20691   0.20691          1
  3  Na    0.406894  0.406894  0.406894         1
  4  P     0.093902  0.093902  0.093902         1
  5  P     0.906098  0.906098  0.906098         1
  6  Cd    0         0         0                1",Na4CdP2
1104,mp-8753,4.9779815448145435,8.524887239548994,324.58575328223185,"Full Formula (K4 Hg1 P2)
Reduced Formula: K4HgP2
abc   :   9.690398   9.690398   9.690398
angles:  34.238047  34.238046  34.238046
Sites (7)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  P     0.088624  0.088624  0.088624
  1  P     0.911376  0.911376  0.911376
  2  K     0.207461  0.207461  0.207461
  3  K     0.792539  0.792539  0.792539
  4  K     0.391306  0.391306  0.391306
  5  K     0.608694  0.608694  0.608694
  6  Hg    0         0         0",K4HgP2
1105,mp-8756,4.104860584128076,8.356241340991616,366.5857499473565,"Full Formula (K2 Li2 Se2)
Reduced Formula: KLiSe
abc   :   4.529676   4.529676   7.314862
angles:  90.000000  90.000000  90.000000
Sites (6)
  #  SP       a     b         c
---  ----  ----  ----  --------
  0  Li    0.25  0.75  0
  1  Li    0.75  0.25  0
  2  K     0.25  0.25  0.661844
  3  K     0.75  0.75  0.338156
  4  Se    0.25  0.25  0.192204
  5  Se    0.75  0.75  0.807796",KLiSe
1106,mp-8759,3.652763013415002,17.325473918197755,693.5857239829703,"Full Formula (Cs4 Zr2 O6)
Reduced Formula: Cs2ZrO3
abc   :   6.024382   6.952909   6.952909
angles: 111.425225  90.000000  90.000000
Sites (12)
  #  SP       a         b         c
---  ----  ----  --------  --------
  0  O     0.75  0.668587  0.668587
  1  O     0.25  0.331413  0.331413
  2  O     0.5   0.117855  0.882145
  3  O     0     0.117855  0.882145
  4  O     0.5   0.882145  0.117855
  5  O     0     0.882145  0.117855
  6  Zr    0.25  0.083148  0.083148
  7  Zr    0.75  0.916852  0.916852
  8  Cs    0.25  0.808679  0.483
  9  Cs    0.75  0.191321  0.517
 10  Cs    0.75  0.517     0.191321
 11  Cs    0.25  0.483     0.808679",Cs2ZrO3
1107,mp-8789,8.654406053554725,27.88713945261752,474.58574137196274,"Full Formula (Ca4 As2 O1)
Reduced Formula: Ca4As2O
abc   :   4.566552   4.566552   8.394599
angles: 105.782923 105.782923  90.000000
Sites (7)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.5       0.5       0
  1  Ca    0.671692  0.671692  0.343384
  2  Ca    0.328308  0.328308  0.656616
  3  Ca    0.5       0         0
  4  Ca    0         0.5       0
  5  As    0.862826  0.862826  0.725653
  6  As    0.137174  0.137174  0.274347",Ca4As2O
1108,mp-8812,2.021671497236256,6.000273551399897,603.5857311291314,"Full Formula (Rb2 Ge1 F6)
Reduced Formula: Rb2GeF6
abc   :   6.173072   6.173072   6.173072
angles:  60.000000  60.000000  60.000000
Sites (9)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  F     0.210427  0.789573  0.789573
  1  F     0.210427  0.789573  0.210427
  2  F     0.789573  0.210427  0.789573
  3  F     0.789573  0.210427  0.210427
  4  F     0.789573  0.789573  0.210427
  5  F     0.210427  0.210427  0.789573
  6  Ge    0         0         0
  7  Rb    0.25      0.25      0.25
  8  Rb    0.75      0.75      0.75",Rb2GeF6
1109,mp-8818,6.462372430308304,15.619876707755973,673.585725571006,"Full Formula (Ca2 Zn1 N2)
Reduced Formula: Ca2ZnN2
abc   :   3.600135   3.600135   6.807623
angles: 105.332454 105.332454  90.000000
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  N     0.853699  0.853699  0.707399
  1  N     0.146301  0.146301  0.292601
  2  Ca    0.663449  0.663449  0.326898
  3  Ca    0.336551  0.336551  0.673102
  4  Zn    0         0         0",Ca2ZnN2
1110,mp-8830,6.757702249259374,10.31714335653673,566.5857340669977,"Full Formula (Na1 Rh1 O2)
Reduced Formula: NaRhO2
abc   :   5.491188   5.491188   5.491188
angles:  33.568748  33.568748  33.568748
Sites (4)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.767097  0.767097  0.767097
  1  O     0.232903  0.232903  0.232903
  2  Na    0         0         0
  3  Rh    0.5       0.5       0.5",NaRhO2
1111,mp-8857,7.936473075994573,13.34744042312461,284.58575645830336,"Full Formula (Cs4 As4 Pd2)
Reduced Formula: Cs2As2Pd
abc   :   6.478761   7.190282   8.462888
angles: 115.138797  90.000000  90.000000
Sites (10)
  #  SP       a         b         c
---  ----  ----  --------  --------
  0  As    0.75  0.269295  0.20057
  1  As    0.25  0.730705  0.79943
  2  As    0.25  0.068725  0.79943
  3  As    0.75  0.931275  0.20057
  4  Pd    0     0         0
  5  Pd    0.5   0         0
  6  Cs    0.25  0.207793  0.415587
  7  Cs    0.75  0.792207  0.584413
  8  Cs    0.25  0.583963  0.167925
  9  Cs    0.75  0.416037  0.832075",Cs2As2Pd
1112,mp-886,4.225813530077923,11.986041905750339,716.5857221567288,"Full Formula (Ga4 O6)
Reduced Formula: Ga2O3
abc   :   3.082969   5.876153   6.414205
angles: 103.275123 103.905635  90.000000
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.495897  0.256491  0.991795
  1  O     0.504103  0.743509  0.008205
  2  O     0.173598  0.564294  0.347196
  3  O     0.826402  0.435706  0.652804
  4  O     0.836497  0.891047  0.672994
  5  O     0.163503  0.108953  0.327006
  6  Ga    0.65841   0.314082  0.31682
  7  Ga    0.34159   0.685918  0.68318
  8  Ga    0.089878  0.794761  0.179756
  9  Ga    0.910122  0.205239  0.820244",Ga2O3
1113,mp-8861,2.1760243314389385,6.35055674973187,450.5857432776057,"Full Formula (Rb2 Mg1 F4)
Reduced Formula: Rb2MgF4
abc   :   4.129425   4.129425   7.593376
angles: 105.777936 105.777936  90.000000
Sites (7)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  F     0.5       0         0
  1  F     0         0.5       0
  2  F     0.855364  0.855364  0.710729
  3  F     0.144636  0.144636  0.289271
  4  Mg    0         0         0
  5  Rb    0.648298  0.648298  0.296596
  6  Rb    0.351702  0.351702  0.703404",Rb2MgF4
1114,mp-8873,3.0567151139848363,6.5882913914857575,1052.5856954777264,"Full Formula (Li1 Ge1 B1 O4)
Reduced Formula: LiGeBO4
abc   :   4.561493   4.561493   4.756144
angles: 118.655162 118.655162  90.000000
Sites (7)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Li    0.5       0.5       0
  1  B     0.25      0.75      0.5
  2  O     0.154421  0.699336  0.734803
  3  O     0.580383  0.035468  0.734803
  4  O     0.964532  0.845579  0.265197
  5  O     0.300664  0.419617  0.265197
  6  Ge    0         0         0",LiGeBO4
